periodo,proveedor,track_code,ambito,tipo_servicio,name,main_category,sub_category,category,alto,ancho,largo,peso_aforado,peso_fisico,peso_facturable,tarifa
202509,BoxFast,BFX40342656440X,3,72hs,"TIED RIBBONS Artificial Lavender Flower Plant with Pot (Violet, 22.8 cm x 10.1 cm) Home Décor Items for Living Room Balcon...",home & kitchen,Home Décor,Home_Dcor,110,58,74,157.37,21.16,157.37,16300
202509,BoxFast,BFX42026317240X,3,72hs,fizzytech Snowflake String Lights 4 Meter 25 LED Lights for Indoor Outdoor Diwali Light for Decoration Operated Waterproof...,home & kitchen,Home Décor,Home_Dcor,96,43,27,37.15,16.83,37.15,9300
202509,BoxFast,BFX42817974175X,1,24hs,Art Street Decorative Wall Mirror for Home and Bathroom Brown Color Small Size (12 x 14 inch),home & kitchen,Home Décor,Home_Dcor,63,76,31,49.48,27.78,49.48,10800
202509,BoxFast,BFX45839134413X,1,48hs,"SDG Frameless Rectangular Wall Mount Mirror Silver, Size : 18 Inch X 24 Inch, Unframed",home & kitchen,Home Décor,Home_Dcor,25,29,102,24.65,8.69,24.65,5050
202509,BoxFast,BFX41353803707X,1,48hs,Mumbai Doodle Kitchen Fridge Magnet- Pack of 1 Fridge Magnet,home & kitchen,Home Décor,Home_Dcor,42,35,7,3.43,7.93,7.93,2900
202509,BoxFast,BFX42766624052X,3,72hs,"Essancia Peppermint Essential Oil For Hair Regrowth, Skin, Face, Cold, Congestion, Steam Inhaler, Insects, Rats Repellent,...",home & kitchen,Home Décor,Home_Dcor,83,3,61,05.06,5.58,5.58,3700
202509,BoxFast,BFX45470637260X,1,24hs,"SAF 7 Running Horses Vastu UV Textured Wall Painting for Home Decoration, Office, Gym, College Wall decoration Painting 12...",home & kitchen,Home Décor,Home_Dcor,20,57,76,28.88,16.38,28.88,7200
202509,BoxFast,BFX43687238998X,2,72hs,Apka Mart The Online Shop Ganesh Wall Hanging Metal (Copper |18 Inch) Religious Decor for Home Entrance | Pooja Ghar |Gift...,home & kitchen,Home Décor,Home_Dcor,64,9,31,5.95,6.24,6.24,3000
202509,BoxFast,BFX40202254807X,1,72hs,Shreeji Relax 240 Citronella Incense Sticks Mosquito Repellent Agarbatti - Herbal and Natural (Pack of 2 Boxes x 12 Pouche...,home & kitchen,Home Décor,Home_Dcor,3,54,105,5.67,26.08,26.08,4800
202509,BoxFast,BFX41998604700X,1,72hs,"Devdarshan Special Dhoop Large, 20 Sticks in Each Unit (Pack of 24 Units)",home & kitchen,Home Décor,Home_Dcor,40,63,65,54.6,9.2,54.6,10500
202509,BoxFast,BFX47260411450X,2,48hs,"Saumic Craft Set Of Five Wall Painting With Frame For Home Decoration, Paintings for Living Room, Scenery for Home Decor (...",home & kitchen,Home Décor,Home_Dcor,31,19,12,2.36,14.78,14.78,4500
202509,BoxFast,BFX47690313714X,2,24hs,Tdas Artificial Plants with Pot Leaves Hanging Ivy Garlands Plant Greenery Vine Creeper Home Decor Door Wall Balcony Decor...,home & kitchen,Home Décor,Home_Dcor,83,50,42,58.1,15.93,58.1,19700
202509,BoxFast,BFX49563614079X,2,48hs,"RHD /Metal Wall Decoration Gingo/Wall Hanging Wall Arts/wall hanging decorative item for Home, restaurant, living room, di...",home & kitchen,Home Décor,Home_Dcor,110,25,51,46.75,9.3,46.75,10800
202509,BoxFast,BFX45679132659X,2,24hs,"Divyakosh Yellow Theme Rangoli Mats for Home Decoration,Set of 7, Home Decorative Diya, Diwali Gift Diya,Deepak, Candles, ...",home & kitchen,Home Décor,Home_Dcor,19,33,30,6.27,22.18,22.18,7900
202509,BoxFast,BFX43100730464X,3,24hs,JH Gallery Recycled Material Rajasthani Musician Bawla Puppets Idol (7x28 cm Multicolor) -5 Piece (Male Puppets),home & kitchen,Home Décor,Home_Dcor,96,43,114,156.86,20.79,156.86,24400
202509,BoxFast,BFX41048330041X,2,72hs,"Luxantra Essential Anti Bacterial Aroma Oil for Home Electric and Tlight Diffuser | Home Fragrance | Jasmine, Lavender and...",home & kitchen,Home Décor,Home_Dcor,80,21,46,25.76,22.85,25.76,6000
202509,BoxFast,BFX44304247230X,2,48hs,Anciently 100% Natural Unpolished Karungali Vel Small | Karungali Vel Original - 3 Inches Height Natural Black 1 Piece,home & kitchen,Home Décor,Home_Dcor,117,64,63,157.25,18.22,157.25,15750
202509,BoxFast,BFX42901200925X,1,24hs,REGLET ® 1000 pcs. Multicolour Polymer Gel Magic Crystal Water Beads Jelly Ball for Toy Gun| Jelly Beads | Water Ball Kids...,home & kitchen,Home Décor,Home_Dcor,110,33,67,81.07,13.86,81.07,15750
202509,BoxFast,BFX45380933585X,1,48hs,"CrazyCrafts Metal Motor Bike Miniature Showpiece, Large, Silver",home & kitchen,Home Décor,Home_Dcor,13,38,30,4.94,13.52,13.52,3600
202509,BoxFast,BFX43744158262X,1,24hs,Puja N Pujari Brass Aarti Lamp/Dhoop Stand with Wooden Handle (Golden),home & kitchen,Home Décor,Home_Dcor,90,66,70,138.6,21.52,138.6,15750
202509,BoxFast,BFX49694900710X,2,48hs,"Painting Mantra Floral Canvas Painting for Wall With Frame , Blue Floral Painting for living room Size : 13x13 Inches",home & kitchen,Home Décor,Home_Dcor,72,19,46,20.98,11.37,20.98,6300
202509,BoxFast,BFX42868585383X,2,48hs,Two Moustaches Shankh Chakra Namah Design Brass Diya Over Carved Legs,home & kitchen,Home Décor,Home_Dcor,15,37,6,1.11,13.17,13.17,4500
202509,BoxFast,BFX41557615733X,2,48hs,"Thenkumari® Eco Friendly Eucalyptus Wooden Veena Home Decor Showpiece (9 cm x 9 cm x 27 cm, Brown) Decorative Showpiece - ...",home & kitchen,Home Décor,Home_Dcor,32,80,52,44.37,4.99,44.37,9900
202509,BoxFast,BFX41857390169X,2,48hs,Newzenx® Glass Oil Burner Honey/Meth Crystal Bong 3 Inch Included Velvet Pouch & Accessories,home & kitchen,Home Décor,Home_Dcor,112,33,72,88.7,20.42,88.7,15750
202509,BoxFast,BFX45862401556X,3,72hs,Rangoli Large Modern Art Wall Sticker Mullticolor Vinyl Sticker 40cm or 50 cm Pack of 1,home & kitchen,Home Décor,Home_Dcor,66,11,18,4.36,2.4,4.36,2800
202509,BoxFast,BFX42675893178X,3,72hs,SAF Set of 3 Hexagon Pretty Flower MDF Board UV Textured Painting 17 Inch X 17 Inch SANFHXS30620,home & kitchen,Home Décor,Home_Dcor,42,24,95,31.92,29.72,31.92,8350
202509,BoxFast,BFX44747472643X,2,72hs,"Art Street Synthetic Brown Wall Photo Frame (Picture Size 10 inches X 12 inches, Matted to 8 x 10 Inches),Polyresin",home & kitchen,Home Décor,Home_Dcor,40,77,81,83.16,4.4,83.16,13100
202509,BoxFast,BFX48492600456X,2,24hs,"TIED RIBBONS Polyresin Buddha Monk Showpiece, Multicolor, 4 Piece",home & kitchen,Home Décor,Home_Dcor,101,61,40,82.15,11.55,82.15,19700
202509,BoxFast,BFX46478466645X,3,24hs,"Presta Gifts MDF Wooden Foodie Funny Fridge Magnet for Home and Kitchen Decoration (Multicolour, 3x2 Inches) - Set of 4 De...",home & kitchen,Home Décor,Home_Dcor,35,65,73,55.36,7.21,55.36,24400
202509,BoxFast,BFX46390999467X,3,24hs,Generic Leemzon Plastic Round Magic Mirror Tabletop Photo Frame (White)(Framed ),home & kitchen,Home Décor,Home_Dcor,20,22,40,5.87,8.79,8.79,5600
202509,BoxFast,BFX44855764070X,2,24hs,Chalk My Theme Welcome To Our Home Wooden Wall Hanging For Home Decoration | Home Décor Item For Door and Wall,home & kitchen,Home Décor,Home_Dcor,70,68,80,126.93,9.74,126.93,19700
202509,BoxFast,BFX45330498184X,2,48hs,"SAPPHIRE INDIA Digital Table Alarm Clock - Bedside Smart Desk Timepiece for Heavy Sleepers Students, Loud Study Table Watc...",home & kitchen,Home Décor,Home_Dcor,120,33,22,29.04,21.58,29.04,7200
202509,BoxFast,BFX43061661708X,2,24hs,Loop Group ® Female Mannequin - Female Mannequin with Metal Base Plate Mannequin Premium Store Display Dummy Mannequin Dum...,home & kitchen,Home Décor,Home_Dcor,23,64,75,36.8,5.38,36.8,11250
202509,BoxFast,BFX43293373338X,2,24hs,"Asian Hobby Crafts Artificial Birds Pack of 12, DIY Birds Garden Decoration Birds and Crafts, Home Decorations, School Mod...",home & kitchen,Home Décor,Home_Dcor,32,71,11,8.33,7.99,8.33,4500
202509,BoxFast,BFX43785007972X,3,72hs,"Cycle Pure Woods Natural Agarbatti with Woody, Sandal-Amber Fragrance, Long-Lasting Incense Sticks for Divine & Special Pu...",home & kitchen,Home Décor,Home_Dcor,57,18,6,02.05,3.13,3.13,2800
202509,BoxFast,BFX42549016840X,3,72hs,Anikaa Kellen Engineered Wood Dressing Mirror with Single Door/ Dressing Cabinet for Bathroom/ Storage Cabinet (Walnut) D.I.Y,home & kitchen,Home Décor,Home_Dcor,25,76,34,21.53,10.01,21.53,6500
202509,BoxFast,BFX49556914288X,3,48hs,"Amazon Brand - Solimo 12-inch Plastic & Glass Wall Clock - Woode Block (Silent Movement, Black Frame)",home & kitchen,Home Décor,Home_Dcor,79,51,25,33.58,28.24,33.58,10050
202509,BoxFast,BFX43534229620X,3,48hs,X4cart USB Plug in 3 Colour Modes and Adjustable Brightness Dimmable Rectangular LED Bulbs without Mirror for Dressing Roo...,home & kitchen,Home Décor,Home_Dcor,32,59,61,38.39,11.47,38.39,11150
202509,BoxFast,BFX42782038147X,3,72hs,"AROMATIKA Palo Santo Holy Wood, for Purifying, Cleansing, Healing, Meditating, Stress Relief. Natural and Sustainable, Wil...",home & kitchen,Home Décor,Home_Dcor,17,61,24,8.3,23.34,23.34,6500
202509,BoxFast,BFX46269572676X,1,24hs,"RIZIK STORE™ Metal Abstract Figures handcrafted Wall Sculpture wall art multicolor for Home Decoration, Living room, drwai...",home & kitchen,Home Décor,Home_Dcor,33,15,33,5.44,13.9,13.9,4500
202509,BoxFast,BFX45133003496X,3,48hs,"Aradhyam Pooja Premium Dhoop Sticks (Pack of 150 Dhoop Sticks , Weight -600 grms)(No Bamboo| No Charcoal) (Pavitra Kapoor ...",home & kitchen,Home Décor,Home_Dcor,112,60,16,35.84,13.54,35.84,11150
202509,BoxFast,BFX40897503872X,1,48hs,"JAIPUR ACE Meditating Buddha Statue Polyresin Buddha Idol Showpiece - Perfect for Living Room, Bedroom & Office Space - Ho...",home & kitchen,Home Décor,Home_Dcor,113,18,107,72.55,24.74,72.55,12600
202509,BoxFast,BFX49215487791X,1,48hs,Wedding Backdrop Cloth for All Festivals/House Hold Functions/Haldi Function/Ceremonies Coconut Leaf Design 10Ft * 8Ft (Ko...,home & kitchen,Home Décor,Home_Dcor,62,23,90,42.78,0.9,42.78,7900
202509,BoxFast,BFX43623804812X,3,48hs,"Pure Source India Aluminum Incense Holder & Ash Catcher Agarbatti Stand Featuring Ganesh Figurine (9x2 inch, Gold)",home & kitchen,Home Décor,Home_Dcor,49,11,30,5.39,25.96,25.96,8950
202509,BoxFast,BFX48609425169X,3,24hs,"VRB Dec™ Artificial Small Foam Flowers Fake Foam Water Floating Flowers for Pooja Thali, Festival and Events, Home, Table,...",home & kitchen,Home Décor,Home_Dcor,99,16,18,9.5,14.61,14.61,7000
202509,BoxFast,BFX43349419424X,3,24hs,"Two Moustaches Vintage Bullock Cart Design Brass Decor Showpiece, 1.8 Kg, 9 Inches, Multicolored, Standard",home & kitchen,Home Décor,Home_Dcor,25,79,103,67.81,10.6,67.81,24400
202509,BoxFast,BFX48040961509X,1,24hs,Amazon Brand - Solimo Roman Wheel 12-inch Plastic and Glass Silent Movement Wall Clock (Black),home & kitchen,Home Décor,Home_Dcor,79,27,82,58.3,27.21,58.3,15750
202509,BoxFast,BFX48297015033X,1,72hs,AuraDecor Fragrance Heat Diffuser Gift Set With Tealight Candles || Homedecor || Diffuser Set || Tealight || Candles(Lemon...,home & kitchen,Home Décor,Home_Dcor,82,32,107,93.59,10.26,93.59,10500
202509,BoxFast,BFX49196911165X,2,48hs,MH VILLA Upgraded Dream Catcher Car Hanging Emblem Wall Hanging Ganesha (Dream Catcher Ganesh) 1pcs,home & kitchen,Home Décor,Home_Dcor,86,39,25,27.95,29.33,29.33,7200
202509,BoxFast,BFX46491497619X,3,48hs,Saf 6MM Ganesha Set of 3 Panel Digital Reprint 12 Inch X 18 Inch Painting SANFJM1004,home & kitchen,Home Décor,Home_Dcor,27,58,46,24.01,28.1,28.1,8950
202509,BoxFast,BFX40966520245X,1,48hs,"woozy work Four Elements Wooden Wall Art, Hanging Art Home Decor for Living Room, Bedroom,Bedroom Kitchen, Kids Room, Wall...",home & kitchen,Home Décor,Home_Dcor,87,47,18,24.53,8.11,24.53,5050
202509,BoxFast,BFX42342518596X,2,72hs,"Gesto 5 Meter RGB LED Strip Light with Remote and Adaptor,16 Colors Changing LED Lights-Pack of 1,polypropylene(5M Multico...",home & kitchen,Home Décor,Home_Dcor,106,68,23,55.26,24.38,55.26,13100
202509,BoxFast,BFX40656996663X,3,72hs,"ginoya brothers Square Wall Clock, Silent and no Ticking,Easy to Read,Wall Clock for Kitchen,Office, Classroom and Living ...",home & kitchen,Home Décor,Home_Dcor,22,41,5,1.5,5.95,5.95,3700
202509,BoxFast,BFX46906701910X,3,48hs,"Amazon Brand - Solimo Set of 5 Photo Frames With Mount Paper (6 X 8 Inch - 5), Black",home & kitchen,Home Décor,Home_Dcor,75,62,63,97.65,21.99,97.65,19550
202509,BoxFast,BFX40652985330X,1,72hs,RAG28 Designer Pine Wood Mandala Printed Coasters for Cups Set of 6-C2,home & kitchen,Home Décor,Home_Dcor,100,73,118,287.13,3.96,287.13,10500
202509,BoxFast,BFX46866232989X,1,24hs,"TIED RIBBONS Goddess Nav Durga Devi Sherawali MATA Murti Statue for Puja Showpiece Car Dashboard Gift Item (Multicolor, 1...",home & kitchen,Home Décor,Home_Dcor,35,55,79,50.69,6.25,50.69,15750
202509,BoxFast,BFX42966761886X,2,48hs,"Decals Creation Vinyl Flowers Wall Switch Board Sticker, Multicolour, Botanical, Pack of 5 Pics",home & kitchen,Home Décor,Home_Dcor,90,4,92,11.04,15.07,15.07,5400
202509,BoxFast,BFX44806973325X,2,72hs,"KBV Hindu Religion Spiritual Mantra Chanting Machine for Akhand Jaap of Ganesh, Gayatri, Hanuman, Shiv, Vishnu, Lakshmi, M...",home & kitchen,Home Décor,Home_Dcor,13,22,99,9.44,22.4,22.4,5250
202509,BoxFast,BFX40240649018X,3,72hs,"Essancia Peppermint Essential Oil For Hair Regrowth, Skin, Face, Cold, Congestion, Steam Inhaler, Insects, Rats Repellent,...",home & kitchen,Home Décor,Home_Dcor,87,50,117,169.65,22.21,169.65,16300
202509,BoxFast,BFX49044316625X,2,48hs,"GMT 10x1.5mm Strong Ceramic/Ferrite Magnets in Disc Shape for Photo Gallery, Arts & Crafts, Refrigerator Magnet, Hobby, Sc...",home & kitchen,Home Décor,Home_Dcor,74,39,19,18.28,18.31,18.31,5400
202509,BoxFast,BFX47376526738X,1,48hs,Art Street Designer Gold Table photo frame Set of 3 antique Table Photo Frame (Gold),home & kitchen,Home Décor,Home_Dcor,24,24,34,6.53,8.24,8.24,2900
202509,BoxFast,BFX44000578821X,1,24hs,"VR Creatives Brass Trishul, Trident Damru with Stand Brass Statue for Car Dashboard/Temple, Puja Ghar",home & kitchen,Home Décor,Home_Dcor,90,8,100,24,7.46,24,6300
202509,BoxFast,BFX44448634988X,2,72hs,"Perpetual Paintings for Wall Decoration - Set of 5, 3d Wall Painting for Living Room Large Size with Frames for Wall Decor...",home & kitchen,Home Décor,Home_Dcor,30,20,94,18.8,8.38,18.8,4500
202509,BoxFast,BFX45362948338X,3,48hs,Heart Home Handcrafted Elephant Door Latkan with Bells|Rajasthani Traditional Hanging Windchimes Pair for Home Decoration...,home & kitchen,Home Décor,Home_Dcor,61,63,89,114.01,9.76,114.01,19550
202509,BoxFast,BFX46738074981X,1,72hs,"Amazon Brand - Solimo 10 Metre 100 LED Copper String Light for Decoration, Battery Powered, Warm White",home & kitchen,Home Décor,Home_Dcor,9,2,41,0.25,18.01,18.01,3600
202509,BoxFast,BFX40656829617X,2,72hs,Chaka Chaundh Tea Quotes Frames - Tea Quotes Wall Frames - Tea Poster Framed - Dining Quotes Frame - (14 X 11 inches)(Mult...,home & kitchen,Home Décor,Home_Dcor,116,68,47,123.58,6.31,123.58,13100
202509,BoxFast,BFX41825713948X,3,24hs,"Godrej aer matic, Automatic Air Freshener Kit with Flexi Control - Violet Valley Bloom (225 ml)",home & kitchen,Home Décor,Home_Dcor,67,28,14,8.75,1.37,8.75,5600
202509,BoxFast,BFX45725612894X,2,72hs,RAG28 Designer Pine Wood Printed owl Coasters for Cups Set of 6-C7,home & kitchen,Home Décor,Home_Dcor,112,65,41,99.49,20.8,99.49,13100
202509,BoxFast,BFX47493693023X,2,24hs,Eureka Forbes Plastic Aquaguard Infinity Original Candle And Carbon Block,home & kitchen,Home Décor,Home_Dcor,21,22,23,3.54,0.75,3.54,3400
202509,BoxFast,BFX40305336311X,2,48hs,"Seven Horses Wall Painting with Special Effects Sparkle Lamination Synthetic Solid Frame (Size 52 x 80 cm) h57f,2( Digital...",home & kitchen,Home Décor,Home_Dcor,26,67,113,65.62,29.13,65.62,15750
202509,BoxFast,BFX44552722710X,3,72hs,Ajanta Designer 14 Inches Radium Wall Clock for Home Bedroom Living Room Night Vision Night Glow (Radium Dial Clock),home & kitchen,Home Décor,Home_Dcor,74,47,15,17.39,10.57,17.39,5600
202509,BoxFast,BFX47208179763X,1,24hs,Umi Amazon Brand - Umi 180 Pc Colorful Glitter Foam Stickers Self Adhesive Stars Shapes Glitter Stickers.,home & kitchen,Home Décor,Home_Dcor,73,69,47,78.91,0.3,78.91,15750
202509,BoxFast,BFX43202059648X,1,72hs,ESSPY Kapoor Dani Electrical Camphor Diffuser Glass with On/Off Switch to Toggle Between Burner and Lamp. (Yellow(Leaf & F...,home & kitchen,Home Décor,Home_Dcor,96,6,107,20.54,26.55,26.55,4800
202509,BoxFast,BFX40094223977X,2,72hs,STARDOM MART Lord Buddha Smoke Back Flow Cone Incense Holder (Blue) / Fog Fountain Buddha Decorative 15 Smoke Backflow Con...,home & kitchen,Home Décor,Home_Dcor,112,64,115,274.77,18.03,274.77,13100
202509,BoxFast,BFX42486999008X,1,48hs,"Royals Plastic Office Desk Clock (Digital Clock 1826), Black",home & kitchen,Home Décor,Home_Dcor,99,23,48,36.43,24.54,36.43,7200
202509,BoxFast,BFX46441628305X,2,24hs,"Best Californian White Sage 4 Incense Sticks (100% Pure, 6 Inches, 28-33 Grams Each) Used for Home Cleansing, Removing Neg...",home & kitchen,Home Décor,Home_Dcor,18,30,58,10.44,13.11,13.11,5600
202509,BoxFast,BFX44151956461X,2,24hs,Ajanta Quartz Digital Red Led Rectangle Wall Clock Olc - 40 (33 Cm X 16 Cm X 3 Cm)(Glass),home & kitchen,Home Décor,Home_Dcor,38,5,65,4.12,10.69,10.69,5600
202509,BoxFast,BFX49452295899X,3,24hs,"RIANZ Unicorn Alarm Clock for Girls Kids, Cute Bedroom Decoration, Non Ticking Silent Second Hand, w/Backlight Super Loud ...",home & kitchen,Home Décor,Home_Dcor,110,77,100,282.33,19.69,282.33,24400
202509,BoxFast,BFX43367309424X,1,72hs,Jtku Handicraft Book Stand Cover Case Wooden Rehal Holy Quran Bible Gita Office Home Decor Furniture 10 inch Lenght for Ch...,home & kitchen,Home Décor,Home_Dcor,67,52,94,109.17,12.24,109.17,10500
202509,BoxFast,BFX49958941319X,1,48hs,"Aarushi Creations Personalised Acrylic Laser Cut Home/Door Name Plate with Lighting (16 x 8 Inch, White)",home & kitchen,Home Décor,Home_Dcor,105,79,65,179.72,16.73,179.72,12600
202509,BoxFast,BFX41914656644X,2,72hs,HRIDAY Metal Abstract Wall Art Iron Wall Hanging Home Decoration Perfect for Living Room/Hotel/Restaurant/Bedroom/Drawing ...,home & kitchen,Home Décor,Home_Dcor,68,46,48,50.05,8.41,50.05,13100
202509,BoxFast,BFX45276189466X,3,72hs,TenorArts Lionel Messi Poster Argentina World cup 2022 Moment Laminated Poster Framed Painting with Matt Finish Black Fram...,home & kitchen,Home Décor,Home_Dcor,7,14,48,1.57,10.05,10.05,4650
202509,BoxFast,BFX45309983455X,3,48hs,Aarushi Creations Acrylic Personalized Home Door Name Plate Acrylic with Acrylic Embossed Letters with Mirror Shine (Size ...,home & kitchen,Home Décor,Home_Dcor,58,28,80,43.31,2.56,43.31,12300
202509,BoxFast,BFX45621751846X,3,48hs,"KBZONE Multipurpose Ceramic Kapoor Dani Fragnance Night lamp Electric Incense Burner, Aroma Oil Burner with Night Lamp, Ar...",home & kitchen,Home Décor,Home_Dcor,100,36,101,121.2,23.46,121.2,19550
202509,BoxFast,BFX41310215417X,1,48hs,"Stoveorama Digital Led Alarm Clock, Mirror Clock for Heavy Sleepers Kids Large Led Display with Snooze Time Temperature Fu...",home & kitchen,Home Décor,Home_Dcor,79,13,13,4.45,10.53,10.53,3600
202509,BoxFast,BFX44888174370X,1,72hs,"Gypsy Sandalwood Air Freshener Sachets – Pack of 10 Perfume Sachet - 10 Grams Each|Fresh Fragrance for Your Wardrobe, Cupb...",home & kitchen,Home Décor,Home_Dcor,17,75,94,39.95,29.25,39.95,6000
202509,BoxFast,BFX43320978463X,1,24hs,"Artvibes Motivational Quote Wall Hanger for Home|Office|Living Room|Gift, Wall Decoration (WH_4406N)",home & kitchen,Home Décor,Home_Dcor,27,77,60,41.58,7.87,41.58,9900
202509,BoxFast,BFX40264274453X,2,24hs,"Pure Source India Ceramic Electric Oil Diffuser, with Lemon Grass, 1 Piece, Off-White",home & kitchen,Home Décor,Home_Dcor,103,46,21,33.17,14.3,33.17,10100
202509,BoxFast,BFX44873986242X,3,24hs,"Auromin Stylish Wooden Wall Clock for Home Decor, Unique Design Modern Big Size Wall Watch for Living Room, Bedroom, Offic...",home & kitchen,Home Décor,Home_Dcor,118,48,16,30.21,9.24,30.21,12550
202509,BoxFast,BFX40902901079X,2,48hs,King International Stainless Steel Silver Table Top 3 Side Cut Ash Tray Large 12 cm,home & kitchen,Home Décor,Home_Dcor,91,57,44,76.08,20.85,76.08,15750
202509,BoxFast,BFX41883275350X,2,72hs,Artvibes Cooking Quotes Designer Wooden Wall Hanging for Home Decor | Gifts | Wall Decoration Items for Kitchen | Decorati...,home & kitchen,Home Décor,Home_Dcor,13,55,33,7.86,24.27,24.27,5250
202509,BoxFast,BFX48995605739X,1,48hs,"Stuthi Arts Brown Decorative Wall Mirror Decorative Mirror (Rectangle) Size- 13.4 in. X 10 in (Rectangular,Framed)",home & kitchen,Home Décor,Home_Dcor,75,6,17,2.55,14.66,14.66,3600
202509,BoxFast,BFX43889291266X,3,72hs,Rangoli Design PVC Stickers Waterproof Laminated Wall Stickers Stylish Kitchen Art 70or50 cm Size Pack of 1,home & kitchen,Home Décor,Home_Dcor,100,43,39,55.9,11.07,55.9,16300
202509,BoxFast,BFX41216833230X,2,24hs,"Art Street Set of 2 Table Photo Frames, Tabletop Picture Frames for Office & Home - 4x6 Inchs- White",home & kitchen,Home Décor,Home_Dcor,78,63,101,165.44,22.37,165.44,19700
202509,BoxFast,BFX46135298878X,1,72hs,TIED RIBBONS Birthday Wedding Anniversary Gift for Girlfriend Boyfriend Wife Husband Him Her - Special (Heart Shape Teddy ...,home & kitchen,Home Décor,Home_Dcor,72,65,88,137.28,5.82,137.28,10500
202509,BoxFast,BFX47905687639X,3,72hs,"PRINTNET Pack of 77 BTS Band Members Photocards collection, HD+ Quality, Multicolour, (4.4 x 3 Inch)",home & kitchen,Home Décor,Home_Dcor,57,49,29,27,18.02,27,7450
202509,BoxFast,BFX47968850868X,1,24hs,"Parag Fragrances 5 in 1 Real Dhoop Sticks 250gm (Sandalwood, Rose, Amber, Guggal and Aqua) (चंदन / गुलाब / अम्बर / गुगल / ...",home & kitchen,Home Décor,Home_Dcor,31,72,83,61.75,22.04,61.75,15750
202509,BoxFast,BFX43072098627X,2,72hs,Art Street Decorative Wall Mirror Block Design Brown Set of 3 Square Shape Mirror for Home Decoration & Wall Decoration- S...,home & kitchen,Home Décor,Home_Dcor,35,48,57,31.92,8.15,31.92,6750
202509,BoxFast,BFX49632681299X,3,24hs,"PAPERI Hanging Artificial Plant With Plastic Pot For Indoor/Outdoor Home Decor (Green,Pack Of 1)",home & kitchen,Home Décor,Home_Dcor,90,32,91,87.36,19.71,87.36,24400
202509,BoxFast,BFX49380849908X,1,24hs,"SWASUM Superhero's Motivational and Inspirational Quotes Wall Posters, (Iron Man, Batman, Dead Pool, Superman, Spiderman, ...",home & kitchen,Home Décor,Home_Dcor,10,36,33,3.96,22.08,22.08,6300
202509,BoxFast,BFX47652587131X,2,72hs,TIED RIBBONS Lord Shiva Statue Figurine Blessing Idol Sculpture Murti Decorative for Home Bedroom Pooja Room Office Table ...,home & kitchen,Home Décor,Home_Dcor,12,56,12,2.69,3.61,3.61,2250
202509,BoxFast,BFX40784571628X,1,48hs,BeautifulWalls Artificial Wall Grass for Home Decoration (1 Pc) I Grass Mat for Wall I Vertical Garden Artificial Wall Pla...,home & kitchen,Home Décor,Home_Dcor,49,72,41,48.22,9.78,48.22,8650
202509,BoxFast,BFX42959259757X,1,24hs,"SAPPHIRE INDIA Retro Style Twin Bell Alarm Clock with Classic Tick-Tock Sound, Night Light, and Battery Operation, Black",home & kitchen,Home Décor,Home_Dcor,94,20,120,75.2,12.25,75.2,15750
202509,BoxFast,BFX47885632894X,2,48hs,Stuthi Arts Wall Wood Photo Frames White-A4-(4),home & kitchen,Home Décor,Home_Dcor,80,25,69,46,23.3,46,10800
202509,BoxFast,BFX45099125051X,1,48hs,"ILU ® Feathers Dream Catcher with Lights, Wall Hangings, Crafts, Home Decor, Handmade for Bedroom, Balcony, Garden, Party,...",home & kitchen,Home Décor,Home_Dcor,72,53,11,13.99,17.07,17.07,4300
202509,BoxFast,BFX48505492537X,3,72hs,"ACS MART vastu pyramid for home positive energy plastic white 4.5"""" 91 Pyramid (81+9+1)""""",home & kitchen,Home Décor,Home_Dcor,65,62,118,158.51,13.54,158.51,16300
202509,BoxFast,BFX42504051212X,1,24hs,Naayaab Craft Pakka Sheesham Wood Agarbatti Incense Stick Box And Dhoop Stand Ash Catcher Decorative Handicraft Incense Ho...,home & kitchen,Home Décor,Home_Dcor,15,33,100,16.5,9.63,16.5,5400
202509,BoxFast,BFX43249394263X,3,24hs,"ToyKraft GelWax Candle Making, DIY Candle Making Kit for Kids, Art and Craft Activity Kit for 8 Years to Adults ( Pack of 1)",home & kitchen,Home Décor,Home_Dcor,41,52,68,48.33,0.22,48.33,16750
202509,BoxFast,BFX44615277652X,2,24hs,Vridhi Enterprises Ferrite Ring Magnet/Ceramic Magnet with 17.5mm O.D. X 7.5mm I.D. X 3mm Thickness with 1 Ns Coin- 40 Pcs,home & kitchen,Home Décor,Home_Dcor,11,2,90,0.66,0.7,0.7,3400
202510,BoxFast,BFX40958759835X,1,72hs,"Colossal Art House Leaf Framed Poster Large Wall Painting for Living Room, Bedroom and Office Wall Decoration Frame (13x17...",home & kitchen,Home Décor,Home_Dcor,92,25,26,19.93,7.29,19.93,3600
202510,BoxFast,BFX44512604107X,1,72hs,Chocozone Couple Hug Resin Showpiece Couple Miniatures Romantic Gifts for Girlfriend (Hug & Propose Combo) Multicolor,home & kitchen,Home Décor,Home_Dcor,91,77,73,170.5,3.59,170.5,10500
202510,BoxFast,BFX47347184450X,3,24hs,"Seven Chakra Crystals and Gemstones, Seven Chakra Crystal Tree Showpiece for Good Luck Home Decor Item Bonsai Money Tree P...",home & kitchen,Home Décor,Home_Dcor,32,47,110,55.15,3.68,55.15,24400
